id,id_property,area,floor,char_view,char_general,char_bathroom,bed_linen,towels,dish_towels,beds_basic,beds_additional,broj_kreveta,broj_pom_kreveta,max_odraslih,min_ljudi,min_boravak
5103,2372,75.0,1,,"balcony,terrace,air_condition,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,0,0,0,0,0,0
5107,2374,88.0,1,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,dishes,coffee,stove",,included,included,included,8,0,0,0,0,0,0
8097,2374,88.0,2,,"balcony,terrace,air_condition,dvd,sattv,internet_wireless,refrigerator,dishes,coffee,tea,stove",,included,included,included,8,0,0,0,0,0,0
5109,2375,106.0,1,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,dishes,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
15017,2375,55.0,0,view_sea,"terrace,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
20503,2375,150.0,2,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,6,0,0,0,0,0,0
5110,2377,50.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea",,included,included,included,2,2,0,0,0,0,0
5111,2377,50.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea",,included,included,included,2,2,0,0,0,0,0
5112,2378,50.0,1,,"air_condition,dvd,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
5113,2378,92.0,3,"view_sea,view_garden","balcony,terrace,air_condition,washing_machine,dvd,sattv,internet_wireless,refrigerator,dishwasher,oven,microwave,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
5114,2378,45.0,0,view_sea,"terrace,sattv",,included,included,included,4,2,0,0,0,0,0
5115,2379,55.0,1,"view_sea,view_street_quiet","balcony,air_condition,sattv",,included,included,included,4,0,0,0,0,0,0
5116,2379,45.0,2,view_sea,"terrace,air_condition,sattv",,included,included,included,2,2,0,0,0,0,0
5117,2380,85.0,0,view_sea,"balcony,terrace,sattv",,included,included,included,4,0,0,0,0,0,0
5118,2381,75.0,1,,"balcony,air_condition,washing_machine,hairdryer,tv,sattv,internet_wireless,refrigerator,dishwasher,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,4,1,0,0,0,0,0
5119,2382,40.0,1,"view_sea,view_street_quiet","balcony,terrace,air_condition,washing_machine,sattv",,included,included,included,2,2,0,0,0,0,0
5120,2382,28.0,1,"view_sea,view_street_quiet","balcony,air_condition,washing_machine,sattv",,included,included,included,2,1,0,0,0,0,0
5121,2382,40.0,2,view_sea,"balcony,terrace,air_condition,washing_machine,sattv",,included,included,included,2,2,0,0,0,0,0
5122,2382,30.0,2,view_sea,"balcony,air_condition,washing_machine,sattv",,included,included,included,2,1,0,0,0,0,0
5127,2384,43.0,0,,"terrace,air_condition,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
5128,2384,45.0,0,,"terrace,air_condition,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
5134,2384,43.0,2,,"balcony,air_condition,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
5138,2384,43.0,2,,"balcony,air_condition,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
5140,2386,72.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,3,1,0,0,0,0,0
5141,2388,65.0,1,view_sea,"terrace,air_condition,sattv",,included,included,included,4,0,0,0,0,0,0
5142,2388,45.0,1,view_sea,"terrace,air_condition,sattv",,included,included,included,2,0,0,0,0,0,0
5145,2389,45.0,2,view_sea,"balcony,air_condition,hairdryer,sattv,internet_wireless,refrigerator,oven,coffee,stove",,included,included,included,4,1,0,0,0,0,0
5146,2389,60.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee",,included,included,included,4,1,0,0,0,0,0
5147,2390,80.0,2,view_sea,"balcony,terrace,air_condition,sattv",,included,included,included,6,1,0,0,0,0,0
5151,2392,80.0,2,"view_sea,view_street_quiet","terrace,air_condition,sattv",,included,included,included,6,1,0,0,0,0,0
5152,2392,24.0,0,,"terrace,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,2,0,0,0,0,0,0
5153,2392,25.0,0,,"terrace,sattv,internet_wireless,refrigerator,dishwasher,dishes,microwave,coffee,stove",,included,included,included,2,2,0,0,0,0,0
5154,2392,40.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,freezer,cooking_electric,microwave,coffee,tea",,included,included,included,2,2,0,0,0,0,0
5155,2392,70.0,0,"view_sea,view_street_quiet","terrace,air_condition,sattv,internet_wireless",,included,included,included,4,1,0,0,0,0,0
24729,2392,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
24730,2392,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
5156,2393,37.0,1,"view_sea,view_street_quiet","balcony,air_condition,sattv",,included,included,included,2,2,0,0,0,0,0
5157,2394,55.0,1,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee",,included,included,included,4,0,0,0,0,0,0
5158,2394,55.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee",,included,included,included,4,0,0,0,0,0,0
5159,2395,40.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,2,1,0,0,0,0,0
5160,2395,54.0,0,view_garden,"terrace,sattv",,included,included,included,4,0,0,0,0,0,0
5161,2395,60.0,0,view_garden,"terrace,sattv",,included,included,included,5,0,0,0,0,0,0
24625,2395,51.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
5167,2398,70.0,0,view_sea,"terrace,sattv",,included,included,included,4,1,0,0,0,0,0
5170,2398,28.0,0,view_sea,"terrace,sattv",,included,included,included,2,1,0,0,0,0,0
5172,2402,92.0,2,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee",,included,included,included,6,0,0,0,0,0,0
5174,2403,68.0,0,view_garden,"terrace,sattv",,included,included,included,4,2,0,0,0,0,0
5175,2403,76.0,0,view_garden,"terrace,washing_machine,sattv",,included,included,included,8,1,0,0,0,0,0
5176,2403,34.0,1,view_sea,"balcony,sattv",,included,included,included,2,1,0,0,0,0,0
5177,2403,66.0,1,view_sea,"balcony,sattv",,included,included,included,4,1,0,0,0,0,0
5178,2403,32.0,1,view_sea,"terrace,sattv",,included,included,included,2,1,0,0,0,0,0
5180,2404,40.0,0,"view_sea,view_street_quiet,view_garden","balcony,terrace,air_condition,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
5181,2404,62.0,1,"view_sea,view_street_quiet,view_garden","balcony,air_condition,sattv,internet_wireless",,included,included,included,4,1,0,0,0,0,0
24815,2404,23.0,0,,"balcony,air_condition,heating,hairdryer,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,2,0,0,0,0,0,0
24832,2404,50.0,0,,"balcony,air_condition,heating,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,1,0,0,0,0,0
24835,2404,45.0,0,,"balcony,air_condition,heating,hairdryer,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,2,2,0,0,0,0,0
5182,2405,65.0,1,,"balcony,terrace,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee",,included,included,included,4,1,0,0,0,0,0
5183,2406,34.0,1,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,2,1,0,0,0,0,0
5184,2406,51.0,1,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
5185,2407,60.0,1,"view_sea,view_street_quiet,view_garden","terrace,sattv",,included,included,included,2,2,0,0,0,0,0
5186,2407,60.0,1,"view_sea,view_street_quiet,view_garden","balcony,sattv",,included,included,included,2,2,0,0,0,0,0
9997,2407,0.0,0,,,,included,included,included,2,2,0,0,0,0,0
9998,2407,0.0,0,,,,included,included,included,4,2,0,0,0,0,0
5187,2408,40.0,0,view_back_building,"terrace,sattv",,included,included,included,2,0,0,0,0,0,0
5188,2408,27.0,0,view_back_building,"terrace,sattv",,included,included,included,2,0,0,0,0,0,0
5189,2408,25.0,0,view_back_building,"terrace,sattv",,included,included,included,2,0,0,0,0,0,0
5190,2409,85.0,1,view_sea,"balcony,sattv",,included,included,included,6,1,0,0,0,0,0
5191,2410,60.0,2,"view_sea,view_street_quiet","balcony,terrace,sattv",,included,included,included,4,1,0,0,0,0,0
5192,2411,30.0,0,,"terrace,sattv",,included,included,included,2,1,0,0,0,0,0
5193,2411,30.0,0,,"terrace,sattv",,included,included,included,2,1,0,0,0,0,0
5194,2411,60.0,2,view_sea,"balcony,sattv",,included,included,included,4,1,0,0,0,0,0
5195,2411,30.0,2,view_sea,"balcony,sattv",,included,included,included,2,1,0,0,0,0,0
5197,2412,84.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
5198,2412,45.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,1,0,0,0,0,0
5199,2412,65.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,tea,stove",,included,included,included,4,1,0,0,0,0,0
5200,2412,35.0,0,view_sea,"balcony,sattv",,included,included,included,2,1,0,0,0,0,0
5202,2412,65.0,0,view_sea,"terrace,sattv",,included,included,included,4,2,0,0,0,0,0
5209,2415,20.0,0,view_back_building,"terrace,sattv",,included,included,included,2,1,0,0,0,0,0
5210,2416,250.0,0,,"balcony,terrace,air_condition,heating,washing_machine,hairdryer,dvd,tv,sattv,safe,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,fireplace,billard,outside_shower,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,12,0,0,0,0,0,0
5211,2417,25.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
5212,2417,25.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
5213,2417,68.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,1,0,0,0,0,0
5214,2417,25.0,0,,"balcony,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
5215,2417,28.0,0,,"balcony,air_condition,heating,sattv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_gas,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
23326,2417,65.0,0,,"balcony,terrace,air_condition,heating,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_gas,coffee,tea,stove",,included,included,included,4,1,0,0,0,0,0
5216,2418,33.0,1,view_sea,"terrace,air_condition,sattv",,included,included,included,2,2,0,0,0,0,0
5217,2418,32.0,2,view_sea,"terrace,air_condition,sattv",,included,included,included,2,2,0,0,0,0,0
21759,2418,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
5218,2419,20.0,0,,"terrace,air_condition,heating,hairdryer,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
5219,2419,22.0,0,,"terrace,air_condition,heating,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
5220,2419,22.0,0,,"terrace,air_condition,heating,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
23172,2419,40.0,1,,"balcony,air_condition,heating,sattv,safe,internet_wireless,refrigerator,microwave,coffee,stove",,included,included,included,2,0,0,0,0,0,0
5221,2420,45.0,0,view_garden,terrace,,included,included,included,2,0,0,0,0,0,0
5222,2420,45.0,1,view_sea,balcony,,included,included,included,2,0,0,0,0,0,0
5223,2420,45.0,2,view_sea,balcony,,included,included,included,2,0,0,0,0,0,0
5224,2420,45.0,3,view_sea,balcony,,included,included,included,4,0,0,0,0,0,0
5225,2420,20.0,1,view_sea,terrace,,included,included,included,2,0,0,0,0,0,0
5226,2420,20.0,1,view_sea,balcony,,included,included,included,2,0,0,0,0,0,0
5227,2420,16.0,0,view_garden,terrace,,included,included,included,2,0,0,0,0,0,0
23199,2420,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23200,2420,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
5228,2421,55.0,1,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
5230,2421,55.0,0,view_sea,"balcony,air_condition,sattv",,included,included,included,2,2,0,0,0,0,0
5239,2421,35.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,1,0,0,0,0,0
24325,2421,44.0,2,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,4,0,0,0,0,0,0
5246,2427,68.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
5247,2427,72.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
5248,2428,40.0,0,view_garden,"terrace,sattv",,included,included,included,2,2,0,0,0,0,0
5267,2428,34.0,2,view_sea,"balcony,terrace,air_condition,sattv",,included,included,included,2,1,0,0,0,0,0
5268,2429,120.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,fireplace,dishes,cooking_gas,cooking_electric,coffee,tea,stove",,included,included,included,6,0,0,0,0,0,0
5249,2430,40.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
5250,2430,90.0,2,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,6,1,0,0,0,0,0
5251,2432,45.0,0,view_garden,"terrace,sattv",,included,included,included,4,0,0,0,0,0,0
5254,2432,45.0,1,view_sea,"terrace,sattv",,included,included,included,2,2,0,0,0,0,0
5260,2432,45.0,1,view_sea,"balcony,sattv",,included,included,included,4,0,0,0,0,0,0
5261,2432,45.0,0,view_sea,"terrace,sattv",,included,included,included,2,2,0,0,0,0,0
5271,2436,42.0,1,view_sea,"balcony,washing_machine,iron,sattv",,included,included,included,2,0,0,0,0,0,0
5276,2436,55.0,1,view_sea,"balcony,air_condition,washing_machine,iron,sattv",,included,included,included,2,0,0,0,0,0,0
5281,2439,42.0,0,view_garden,"terrace,sattv,safe",,included,included,included,2,1,0,0,0,0,0
5283,2439,45.0,0,"view_sea,view_garden","balcony,terrace,sattv,safe",,included,included,included,2,1,0,0,0,0,0
5285,2439,60.0,1,view_sea,"terrace,sattv",,included,included,included,4,1,0,0,0,0,0
5286,2440,40.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
5289,2440,40.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove",,included,included,included,4,0,0,0,0,0,0
5290,2440,28.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,1,0,0,0,0,0
21504,2440,40.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,stove",,included,included,included,2,2,0,0,0,0,0
5291,2441,32.0,0,view_garden,terrace,,included,included,included,2,1,0,0,0,0,0
5292,2441,30.0,0,view_garden,terrace,,included,included,included,2,1,0,0,0,0,0
5293,2441,0.0,2,view_sea,"terrace,sattv",,included,included,included,2,1,0,0,0,0,0
5662,2441,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
5294,2442,80.0,1,,"balcony,terrace,sattv,internet_wireless,refrigerator,oven,coffee,stove",,included,included,included,4,2,0,0,0,0,0
5295,2443,34.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,cooking_electric,coffee,tea,stove",,included,included,included,3,0,0,0,0,0,0
